company,region,prefecture_eng,prefecture,city,address,website,num_sake,abv_avg,abv_count,abv_std,acidity_avg,acidity_count,acidity_std,gravity_avg,gravity_count,gravity_std,lat,lon,eng_address,distance_from_coast_deg,elevation,dist_from_coast_km,abv_med,acidity_med,gravity_med,polish_rate_med,grade_med,company_eng
株式会社外池酒造店,Kantō,Tochigi,栃木県,芳賀郡,〒321-4216栃木県芳賀郡益子町塙333-1,http://tonoike.jp/,18,15.884615384615383,13,1.1021540680610808,,0,,,0,,36.460881,140.0787093,"333-1 Hanawa, Mashiko, Haga District, Tochigi 321-4216, Japan",0.5169321657224263,82.0,52.11051525038123,15.5,,,55.0,Junmai Daiginjō-shu,"Tonoike Sake Brewery Co., Ltd."
株式会社大倉本家,Kansai,Nara,奈良県,香芝市,〒639-0227奈良県香芝市鎌田692,https://kinko-ookura.com/,48,16.5125,40,1.4433201574574777,3.1333333333333333,3,0.4041451884327379,-15.0,3,17.320508075688775,34.5232282,135.712024,"692 Kamada, Kashiba, Nara 639-0227, Japan",0.2996836258284205,66.0,30.514710129345705,16.5,3.2,-25.0,60.0,Junmai Daiginjō-shu,"Okura Honke Co., Ltd."
株式会社大田酒造,Kansai,Mie,三重県,伊賀市,〒518-0121三重県伊賀市上之庄1365-1,http://www.hanzo-sake.com/,23,15.714285714285714,21,0.8150372471769091,,0,,,0,,34.728768,136.1226312,"1365-1 Kaminoshō, Iga, Mie 518-0121, Japan",0.3997192219539058,147.0,40.65280496107478,15.5,,,55.0,Junmai Daiginjō-shu,"Ota Sake Brewery Co., Ltd."
株式会社天寶一,Chūgoku,Hiroshima,広島県,福山市,〒720-2123広島県福山市神辺町大字川北660,http://www.tenpo1.co.jp/,13,,0,,,0,,,0,,34.5440025,133.3835578,"Kawakita-660 Kannabechō, Fukuyama, Hiroshima 720-2123, Japan",0.0839808211097837,14.0,8.553498767675483,,,,55.0,Junmai Daiginjō-shu,"Tenpoichi Co., Ltd."
株式会社安福又四郎商店,Kansai,Hyōgo,兵庫県,神戸市,〒658-0044兵庫県神戸市東灘区御影塚町1-5-23,http://daikoku-m.com/,10,15.857142857142858,7,0.8997354108424375,,0,,,0,,34.7092442,135.2481345,"1-chōme-5-23 Mikagetsukamachi, Higashinada Ward, Kobe, Hyogo 658-0044, Japan",0.0098901574166083,8.0,1.006637148397783,16.0,,,60.0,Junmai Daiginjō-shu,"Yasufuku Matashiro Shoten Co., Ltd."
株式会社宏和商工日立酒造工場,Kantō,Ibaraki,茨城県,日立市,〒319-1304茨城県日立市十王町友部104,http://www.mylabel-kowa.co.jp/,2,16.0,2,0.7071067811865476,,0,,,0,,36.6717843,140.6829166,"104 Jūōchō Tomobe, Hitachi, Ibaraki 319-1304, Japan",0.0267776066537842,19.0,2.698866224132129,16.0,,,,Junmai Daiginjō-shu,"Kowa Shoko Hitachi Sake Brewery Co., Ltd."
株式会社宮﨑本店,Kansai,Mie,三重県,四日市市,〒510-0104三重県四日市市楠町南五味塚972番地,http://www.miyanoyuki.co.jp/,8,15.125,8,1.1259916264596033,,0,,,0,,34.9100043,136.6336174,"972 Kusuchōminamigomizuka, Yokkaichi, Mie 510-0104, Japan",0.0130225557784938,2.0,1.3241511182516614,15.0,,,45.0,Daiginjō-shu,"Miyazaki Main Store Co., Ltd."
株式会社富川酒造店,Kantō,Tochigi,栃木県,矢板市,〒329-1575栃木県矢板市大槻998,http://www.kubun.jp/,13,16.43846153846154,13,1.302266269200517,1.3461538461538465,13,0.2875627021925959,1.7692307692307692,13,1.628078937165218,36.733436,139.9360892,"998 Ōtsuki, Yaita, Tochigi 329-1575, Japan",0.7240738406231156,184.0,72.86307843577612,16.0,1.4,2.0,52.5,Junmai Daiginjō-shu,"Tomigawa Sake Brewery Co., Ltd."
株式会社小坂酒造場,Chūbu,Gifu,岐阜県,美濃市,〒501-3723岐阜県美濃市相生町2267番地,http://www.kuramoto-kosaka.com/,18,15.605882352941178,17,0.6637682090113367,1.411764705882353,17,0.1111437860452423,5.0588235294117645,17,3.205865488352836,35.5443381,136.9147796,"Aioi-cho, Mino, Gifu 501-3723, Japan",0.4529843642353598,91.0,45.88056728455132,15.5,1.4,5.0,60.0,Junmai Daiginjō-shu,"Kosaka Sake Brewery Co., Ltd."
株式会社小屋酒造,Tōhoku,Yamagata,山形県,最上郡,〒996-0212山形県最上郡大蔵村清水2591,http://hanauyo.co.jp/,10,15.6,10,1.07496769977314,,0,,,0,,38.7051609,140.231089,"2591 Shimizu, Okura, Mogami District, Yamagata 996-0212, Japan",0.4691519879846019,43.0,46.74947131736414,15.0,,,50.0,Daiginjō-shu,"Goya Sake Brewery Co., Ltd."
株式会社小山本家酒造 灘浜福鶴蔵,Kansai,Hyōgo,兵庫県,神戸市,〒658-0025兵庫県神戸市東灘区魚崎南町4-4-6,https://www.hamafukutsuru.co.jp/,17,16.333333333333332,15,0.8796644381862465,,0,,,0,,34.7098144,135.2728353,"4-chōme-4-6 Uozaki Minamimachi, Higashinada Ward, Kobe, Hyogo 658-0025, Japan",0.0146928185025118,3.0,1.495443673794978,17.0,,,45.0,Junmai Daiginjō-shu,"Koyama Honke Sake Brewery Co., Ltd."
株式会社小嶋総本店,Tōhoku,Yamagata,山形県,米沢市,〒992-0037山形県米沢市本町二丁目2-3,http://www.sake-toko.co.jp/,20,16.15,20,0.9333020044867292,,0,,2.0,19,3.958114029012639,37.9011062,140.1107779,"2-chōme-2-3 Honchō, Yonezawa, Yamagata 992-0037, Japan",0.7294231234153434,254.0,72.95796543646217,16.0,,1.0,52.5,Junmai Daiginjō-shu,Nadahama Fukutsuru Brewery
株式会社小川本家,Kansai,Mie,三重県,津市,〒510-0306三重県津市河芸町一色1425,http://www.ogawahonke.com/,5,15.0,5,1.4142135623730951,,0,,3.0,5,0.0,34.7812279,136.5408998,"1425 Kawagechō Isshiki, Tsu, Mie 510-0306, Japan",0.0057306163672048,3.0,0.5830712916607987,14.0,,3.0,,Junmai Ginjō-shu,"Kojima Souhonten Co., Ltd."
株式会社小泉本店,Chūgoku,Hiroshima,広島県,広島市,〒733-0861広島県広島市西区草津東3-3-10,http://www2u.biglobe.ne.jp/~mi-yuki/,12,,0,,,0,,,0,,34.381552,132.402221,"3-chōme-3-10 Kusatsuhigashi, Nishi Ward, Hiroshima, 733-0861, Japan",0.0137619588105822,7.0,1.4029376926875243,,,,45.0,Daiginjō-shu,"Ogawa Honke Co., Ltd."
株式会社小野酒造店,Tōhoku,Miyagi,宮城県,岩沼市,〒399-0601長野県上伊那郡辰野町小野992-1,http://yoakemae-ono.com/,18,21.0,1,,,0,,,0,,36.042829,137.968505,"992-1 Ono, Tatsuno, Kamiina District, Nagano 399-0601, Japan",0.9568883382367968,832.0,96.58931266646914,21.0,,,,Junmai Daiginjō-shu,"Koizumi Main Store Co., Ltd."
株式会社山中酒造店,Kantō,Ibaraki,茨城県,常総市,〒300-2706茨城県常総市新石下187,http://www.hitorimusume.co.jp/,18,15.911764705882351,17,0.7952062255644576,1.42,5,0.130384048104053,4.133333333333334,15,3.833436851604327,36.116665,139.9706206,"187 Shinishige, Joso, Ibaraki 300-2706, Japan",0.4445324777123037,18.0,44.89614360408966,15.5,1.4,5.0,60.0,Junmai Daiginjō-shu,"Ono Sake Brewery Co., Ltd."
株式会社山本本家,Kansai,Kyoto,京都府,京都市,〒612-8047京都府京都市伏見区上油掛町36-1,http://www.yamamotohonke.jp/,25,15.616,25,1.6607428056946902,1.4125,8,0.1356202681860538,3.1666666666666665,9,1.1726039399558577,34.9315358,135.7612616,"36-1 Kamiaburakakechō, Fushimi Ward, Kyoto, 612-8047, Japan",0.4226930361854,20.0,42.94487058185764,15.0,1.5,3.0,50.0,Junmai Daiginjō-shu,"Yamanaka Sake Brewery Co., Ltd."
株式会社山縣本店,Chūgoku,Yamaguchi,山口県,周南市,〒745-0801山口県周南市久米2933,,9,15.166666666666666,9,0.8660254037844396,,0,,,0,,34.0674157,131.845174,"Kume, Shunan, Yamaguchi 745-0801, Japan",0.0464938883372054,282.0,4.746654347856457,15.5,,,50.0,Junmai Daiginjō-shu,"Yamamotohonke Co., Ltd."
株式会社岡村本家,Kansai,Shiga,滋賀県,犬上郡,〒529-1165滋賀県犬上郡豊郷町吉田100番地,https://kin-kame.co.jp/,44,16.037037037037038,27,1.6979961375665384,,0,,,0,,35.18636559999999,136.2323408,"100 Yoshida, Toyosato, Inukami District, Shiga 529-1165, Japan",0.4708060135086449,104.0,47.76897060914676,16.0,,,70.0,Junmai Daiginjō-shu,"Yamagata Main Store Co., Ltd."
株式会社岡田屋本店,Chūgoku,Shimane,島根県,益田市,〒698-0011島根県益田市染羽町5-7,http://www.kikuyasaka.co.jp/,7,15.5,2,0.0,,0,,,0,,34.6790814,131.8658777,"5-7 Somebachō, Masuda, Shimane 698-0011, Japan",0.0348687128904191,12.0,3.5493662819266616,15.5,,,59.0,Junmai Daiginjō-shu,"Okamura Honke Co., Ltd."
株式会社島崎酒造,Kantō,Tochigi,栃木県,那須烏山市,〒321-0621栃木県那須烏山市中央1-11-18,http://www.azumarikishi.co.jp/,24,16.5,24,1.285369173834303,1.4526315789473685,19,0.1428613199055161,1.1333333333333333,15,2.722044049886741,36.6557762,140.1531401,"1-chōme-11-18 Chūō, Nasukarasuyama, Tochigi 321-0621, Japan",0.4936472183022657,98.0,49.715932740010174,16.5,1.4,1.0,52.5,Junmai Daiginjō-shu,"Okadaya Main Store Co., Ltd."
株式会社志太泉酒造,Chūbu,Shizuoka,静岡県,藤枝市,〒426-0133静岡県藤枝市宮原423番地22-1,http://shidaizumi.com/,9,12.95,4,7.834326178215115,1.3125,8,0.2100170061141308,4.055555555555555,9,1.721998193314319,34.8983821,138.2054514,"423-22-1 Miyabara, Fujieda, Shizuoka 426-0133, Japan",0.1301849853426027,69.0,13.235451439860157,16.25,1.2,3.5,55.0,Junmai Daiginjō-shu,"Shimazaki Sake Brewery Co., Ltd."
株式会社文太郎,Kansai,Hyōgo,兵庫県,美方郡,〒669-6744兵庫県美方郡新温泉町用土245番地,https://buntaro.co.jp/,10,16.7,10,0.9486832980505132,,0,,1.65,5,2.5223996511258875,35.5943216,134.4829554,"245 Yōdo, Shinonsen, Mikata District, Hyogo 669-6744, Japan",0.0463610017604718,25.0,4.697878954528111,17.0,,2.0,70.0,Junmai Daiginjō-shu,"Shidaizumi Sake Brewery Co., Ltd."
株式会社新澤醸造店,Tōhoku,Miyagi,宮城県,大崎市,〒989-6321宮城県大崎市三本木字北町63,http://jizake-daisuki.com/brw_niizawa/,3,16.0,3,0.0,1.7,1,,5.0,1,,38.5291681,140.9454679,"Kitamachi-63 Sanbongi, Ōsaki, Miyagi 989-6321, Japan",0.2150804618649209,19.0,21.462294955160075,16.0,1.7,5.0,60.0,Junmai Daiginjō-shu,"Buntaro Co., Ltd."
株式会社月の井酒造店,Kantō,Ibaraki,茨城県,東茨城郡,〒311-1301茨城県東茨城郡大洗町磯浜町638,http://www.tsukinoi.co.jp/,32,15.384375,32,1.7529899572794423,1.784375,32,1.10398380510562,1.20625,32,10.33175304426804,36.3146473,140.5757999,"638 Isohamachō, Oarai, Higashiibaraki District, Ibaraki 311-1301, Japan",0.009787204521058,20.0,0.9882521674219495,15.5,1.45,4.0,60.0,Junmai Daiginjō-shu,"Shinzawa Jozoten Co., Ltd."
株式会社本家松浦酒造場,Shikoku,Tokushima,徳島県,鳴門市,〒779-0303徳島県鳴門市大麻町池谷字柳ノ本19,http://narutotai.jp/,33,16.166666666666668,33,1.1636866703140785,1.725,4,0.5678908345800273,5.6,5,5.504543577809154,34.1598651,134.5290018,"779-0303, Japan",0.0628653979503393,51.0,6.415022301768183,15.5,1.55,3.0,58.0,Junmai Daiginjō-shu,"Tsukinoi Sake Brewery Co., Ltd."
株式会社本田商店,Kansai,Hyōgo,兵庫県,姫路市,〒671-1226兵庫県姫路市網干区高田361-1,http://www.taturiki.com/,15,16.6,15,0.9856107606091624,1.6,5,0.0707106781186548,1.8,5,1.6431676725154984,34.8144534,134.5815587,"Takata-361-1 Aboshiku, Himeji, Hyogo 671-1226, Japan",0.0466848780254407,10.0,4.748925051030263,16.0,1.6,1.0,65.0,Junmai Daiginjō-shu,"Honke Matsuura Sake Brewery Co., Ltd."
株式会社杜の蔵,Kyūshū,Fukuoka,福岡県,久留米市,〒830-0112福岡県久留米市三潴町玉満2773,http://www.morinokura.co.jp/,21,15.095238095238097,21,0.9436504599035548,,0,,2.6666666666666665,6,1.632993161855452,33.25568519999999,130.4674698,"2773 Mizumamachi Tamamitsu, Kurume, Fukuoka 830-0112, Japan",0.1544592805777506,9.0,15.82723525283786,15.0,,2.5,60.0,Junmai Daiginjō-shu,"Honda Shoten Co., Ltd."
株式会社東飯田酒造店,Chūbu,Nagano,長野県,長野市,〒381-2235長野県長野市篠ノ井小松原1724,https://www.motooi.com/,14,16.0,14,1.7974340685458343,,0,,,0,,36.6198917,138.1328031,"1724 Shinonoikomatsubara, Nagano, 381-2235, Japan",0.4971905821738528,372.0,50.08163766106306,15.0,,,65.0,Daiginjō-shu,"Mori no Kura Co., Ltd."
株式会社杵の川,Kyūshū,Nagasaki,長崎県,諫早市,〒854-0056長崎県諫早市土師野尾町17-4,http://www.kinokawa.co.jp,20,15.6,20,1.033644548494104,1.35625,8,0.1399936223037117,1.088235294117647,17,2.7285257816587465,32.8220282,130.0335266,"17-4 Hajinoomachi, Isahaya, Nagasaki 854-0056, Japan",0.0383162336671037,20.0,3.93496245429296,15.5,1.375,0.0,55.0,Junmai Daiginjō-shu,"Higashi Iida Sake Brewery Co., Ltd."
株式会社松井酒造店,Kantō,Tochigi,栃木県,塩谷郡,〒329-2441栃木県塩谷郡塩谷町船生3683,http://www.matsunokotobuki.jp/,13,,0,,,0,,10.0,1,,36.76793800000001,139.7835739,"3683 Funyū, Shioya, Shioya District, Tochigi 329-2441, Japan",0.8798393791763974,279.0,88.49685624476778,,,10.0,40.0,Daiginjō-shu,"Kinokawa Co., Ltd."
株式会社松尾酒造場,Kyūshū,Saga,佐賀県,西松浦郡,〒849-4154佐賀県西松浦郡有田町大木宿乙617,https://www.miyanomatsu.com/,11,15.545454545454543,11,0.5222329678670941,,0,,1.0,1,,33.220337,129.8514819,"Ogishuku, Arita, Nishimatsuura District, Saga 849-4154, Japan",0.059678436705469,38.0,6.117154758292228,16.0,,1.0,50.0,Junmai Daiginjō-shu,"Matsui Sake Brewery Co., Ltd."
株式会社松葉屋本店,Chūbu,Nagano,長野県,上高井郡,〒381-0201長野県上高井郡小布施町大字小布施778,http://matsubaya-honten.co.jp/,6,18.5,2,2.1213203435596424,,0,,,0,,36.6966461,138.3175205,"778 Obuse, Kamitakai District, Nagano 381-0201, Japan",0.4853218665764811,358.0,48.868012739303566,18.5,,,49.0,Junmai Daiginjō-shu,"Matsuo Sake Brewery Co., Ltd."
株式会社板野酒造本店,Chūgoku,Okayama,岡山県,岡山市,〒701-1462岡山県岡山市北区大井2272,http://www.futamo.jp/,10,16.7,10,1.6865480854231356,,0,,3.55,10,2.803271897860308,34.739736,133.8017379,"2272 Ōi, Kita Ward, Okayama, 701-1462, Japan",0.2034555985531273,28.0,20.69805605283461,15.5,,3.0,73.0,Junmai Daiginjō-shu,"Matsubaya Main Store Co., Ltd."
株式会社林本店,Chūbu,Gifu,岐阜県,各務原市,〒504-0958岐阜県各務原市那加新加納町2239,http://www.eiichi.co.jp/,21,14.952380952380953,21,1.8296499795368093,,0,,,0,,35.397577,136.8279988,"2239 Nakashinkanōchō, Kakamigahara, Gifu 504-0958, Japan",0.3073222239912889,25.0,31.157897373330147,15.0,,,60.0,Junmai Daiginjō-shu,Itano Sake Brewery Main Store
株式会社桜顔酒造,Tōhoku,Iwate,岩手県,盛岡市,〒020-0811岩手県盛岡市川目町23番18号,http://sakuragao.com/,25,15.0,18,0.7071067811865474,1.3115384615384615,13,0.2623244223554158,3.5,15,4.539509098695899,39.6790403,141.184117,"23-18 Kawamechō, Morioka, Iwate 020-0811, Japan",0.7658722424693301,151.0,75.87637544980606,15.0,1.2999999999999998,2.0,55.0,Junmai Daiginjō-shu,"Hayashi Honten Co., Ltd."
株式会社森國酒造,Shikoku,Kagawa,香川県,小豆郡,〒761-4426香川県小豆郡小豆島町馬木甲1010番地1,http://morikuni.jp/,18,16.38888888888889,18,2.3797896320495338,,0,,1.0,1,,34.4724188,134.31908,"甲１０１０ Umaki, Shodoshima, Shozu District, Kagawa 761-4426, Japan",0.0037081522892097,6.0,0.3778609517302691,17.0,,1.0,60.0,Junmai Daiginjō-shu,"Sakuragao Sake Brewery Co., Ltd."
株式会社檜物屋酒造店,Tōhoku,Fukushima,福島県,二本松市,〒964-0905福島県二本松市松岡173,http://www.senkonari.com/,15,,0,,,0,,,0,,37.5914594,140.4336422,"173 Matsuoka, Nihommatsu, Fukushima 964-0905, Japan",0.5807947530583825,207.0,58.20199635956303,,,,50.0,Daiginjō-shu,"Morikuni Sake Brewery Co., Ltd."
株式会社武勇,Kantō,Ibaraki,茨城県,結城市,〒307-0001茨城県結城市結城144,http://www.yuki-sake.com/,9,,0,,,0,,,0,,36.30337360000001,139.8727465,"144 Yūki, Yuki, Ibaraki 307-0001, Japan",0.6355451553529261,44.0,64.10511517399082,,,,60.0,Junmai Daiginjō-shu,"Hinomonoya Sake Brewery Co., Ltd."
株式会社水戸部酒造,Tōhoku,Yamagata,山形県,天童市,〒994-0055山形県天童市原町乙7,http://www.mitobesake.com/,9,,0,,,0,,,0,,38.3408401,140.3816286,"7 Haramachi Otsu, Tendō, Yamagata 994-0055, Japan",0.6089024958917064,128.0,60.77632400004962,,,,55.0,Junmai Ginjō-shu,"Buyu Co., Ltd."
株式会社永山本家酒造場,Chūgoku,Yamaguchi,山口県,宇部市,〒759-0133山口県宇部市大字車地138,http://www.domainetaka.com/,11,15.916666666666666,6,0.5845225972250064,,0,,5.0,2,0.0,34.0573334,131.2907479,"138 Kurumaji, Ube, Yamaguchi 759-0133, Japan",0.0911499965286767,15.0,9.30543049186122,16.0,,5.0,60.0,Junmai Daiginjō-shu,"Mitobe Sake Brewery Co., Ltd."
株式会社江原酒造本店,Chūgoku,Tottori,鳥取県,東伯郡,〒689-2301鳥取県東伯郡琴浦町八橋1400,http://ebara-shuzo.com/,15,15.993333333333334,15,1.2646098589043564,,0,,5.0,13,1.0,35.5054544,133.6742941,"1400 Yabase, Kotoura, Tōhaku District, Tottori 689-2301, Japan",0.0079388831319754,4.0,0.8048769802952043,15.7,,5.0,58.0,Junmai Daiginjō-shu,"Nagayama Honke Sake Brewery Co., Ltd."
株式会社油正,Kansai,Mie,三重県,津市,〒514-1135三重県津市久居本町1583番地,http://www.abusyou-hatsuhi.co.jp/,35,16.214285714285715,28,1.3839595063960202,,0,,0.4814814814814814,27,2.439583356142387,34.6702072,136.468244,"1583 Hisaihonmachi, Tsu, Mie 514-1135, Japan",0.05239099368555,23.0,5.333069012034343,15.5,,2.0,65.0,Junmai Daiginjō-shu,Ebara Sake Brewery Main Store
株式会社浅勘酒造店,Tōhoku,Miyagi,宮城県,大崎市,〒989-6204宮城県大崎市古川矢目北谷地87,http://www.yoimai.com/,8,15.75,8,1.164964745021435,,0,,,0,,38.5610692,140.9111692,"Kitayachi-87 Furukawayanome, Ōsaki, Miyagi 989-6204, Japan",0.2614939298714865,21.0,26.087101614039685,15.5,,,52.5,Daiginjō-shu,"Yurasho Co., Ltd."
株式会社浜千鳥,Tōhoku,Iwate,岩手県,釜石市,〒026-0045岩手県釜石市小川町3丁目8番7号,http://www.hamachidori.net/,26,15.854,25,0.6683187862090971,1.4458333333333335,24,0.2358687303798756,0.45,24,1.6376016397264577,39.2697563,141.8339389,"3-chōme-8-7 Kogawachō, Kamaishi, Iwate 026-0045, Japan",0.0646366852753849,21.0,6.4263914199614645,15.5,1.4,0.0,55.0,Junmai Daiginjō-shu,"Asaka Sake Brewery Co., Ltd."
株式会社渡會本店,Tōhoku,Yamagata,山形県,鶴岡市,〒997-1124山形県鶴岡市大山2-2-8,http://www.dewanoyuki.com/,26,15.147058823529411,17,1.7389356108906189,1.4428571428571428,14,0.3501961773597231,-5.285714285714286,14,13.2762284462961,38.74783370000001,139.7683087,"2-chōme-2-8 Ōyama, Tsuruoka, Yamagata 997-1124, Japan",0.0365419087818001,12.0,3.643419344686533,15.0,1.3,1.5,60.0,Junmai Daiginjō-shu,"Hamachidori Co., Ltd."
株式会社渡邊佐平商店,Kantō,Tochigi,栃木県,日光市,〒321-1261栃木県日光市今市450,http://www.watanabesahei.co.jp/,15,15.681818181818182,11,0.9816498172140428,,0,,2.0,10,0.0,36.7237612,139.6872888,"450 Imaichi, Nikko, Tochigi 321-1261, Japan",0.9612273633110504,402.0,96.69062969174765,15.5,,2.0,50.0,Junmai Daiginjō-shu,"Watarai Main Store Co., Ltd."
株式会社無手無冠,Shikoku,Kōchi,高知県,高岡郡,〒786-0301高知県高岡郡四万十町大正452,http://www.mutemuka.com/,11,17.990909090909092,11,2.22056503865775,1.75,2,0.3535533905932738,3.5,2,2.1213203435596424,33.1995722,132.9735218,"452 Taishō, Shimanto, Takaoka District, Kochi 786-0301, Japan",0.1785123005115081,143.0,18.296020222298328,18.2,1.75,3.5,60.0,Junmai Ginjō-shu,"Watanabe Sahei Shoten Co., Ltd."
株式会社牧野酒造本店,Chūgoku,Okayama,岡山県,苫田郡,〒708-0323岡山県苫田郡鏡野町寺元425-1,http://makinosyuzo.web.fc2.com/,7,,0,,,0,,,0,,35.0880358,133.9292966,"425-1 Teramoto, Kagamino, Tomata District, Okayama 708-0323, Japan",0.4268139120095127,133.0,43.32982151362969,,,,,Futsū-shu,"Mutemukan Co., Ltd."
株式会社玉村本店,Chūbu,Nagano,長野県,下高井郡,〒381-0401長野県下高井郡山ノ内町大字平穏1163,http://www.tamamura-honten.co.jp/,18,15.666666666666666,18,1.188177051572009,1.6,2,0.1414213562373095,6.0,3,1.7320508075688772,36.7325242,138.4320082,"1163 Hirao, Yamanochi, Shimotakai District, Nagano 381-0401, Japan",0.4885198857958074,696.0,49.18072458043968,15.0,1.6,5.0,57.0,Junmai Daiginjō-shu,Makino Sake Brewery Main Store
株式会社田中酒造店,Tōhoku,Miyagi,宮城県,加美郡,〒981-4251宮城県加美郡加美町字西町88-1,http://www.manatsuru.co.jp/,19,15.31578947368421,19,1.002919714242558,,0,,,0,,38.57178740000001,140.8564414,"88-1 Nishimachi, Kami, Kami District, Miyagi 981-4251, Japan",0.3066282810182245,32.0,30.58546287691524,15.0,,,60.0,Junmai Daiginjō-shu,"Tamamura Main Store Co., Ltd."
株式会社盛田庄兵衛,Tōhoku,Aomori,青森県,上北郡,〒039-2525青森県上北郡七戸町七戸230,http://www.morishou.co.jp/,15,14.75,4,1.7078251276599332,1.525,4,0.3201562118716424,7.2,5,6.340346993658944,40.6965295,141.1534171,"230 Shichinohe, Kamikita District, Aomori 039-2525, Japan",0.1784665828208857,25.0,17.60325799758373,15.0,1.4,4.0,60.0,Daiginjō-shu,"Tanaka Sake Brewery Co., Ltd."
株式会社相良酒造,Kantō,Tochigi,栃木県,栃木市,〒329-4307栃木県栃木市岩舟町静3624,http://asahisakae.jimdo.com/,6,,0,,,0,,,0,,36.3043035,139.6647004,"3624 Iwafune, Tochigi, 329-4307, Japan",0.6585182503288707,34.0,66.41926233001395,,,,,Junmai Ginjō-shu,"Morita Shobei Co., Ltd."
株式会社矢澤酒造店,Tōhoku,Fukushima,福島県,東白川郡,〒963-5203福島県東白川郡矢祭町戸塚41,http://www.yazawashuzo.co.jp/,13,15.923076923076923,13,1.1875421719907089,,0,,4.0,13,2.041241452319315,36.8880575,140.4201808,"Totsuka-41 Totsuka, Yamatsuri, Higashishirakawa District, Fukushima 963-5203, Japan",0.3432044872453088,165.0,34.53301890160205,15.0,,4.0,60.0,Junmai Daiginjō-shu,"Sagara Sake Brewery Co., Ltd."
